standard_ID,element,mean_med_conc,var,value,perc_dev,true_concentration,configuration
IAEA-461,Mn,65.21166666666667,conc_range,33.985,52.11490786413473,333,"Dry, WS 1 x 15 mm"
IAEA-461,Pb,26.118333333333336,mean_med_error,7.86,30.09380384149065,25.8,"Dry, WS 1 x 15 mm"
IAEA-461,Pb,26.118333333333336,conc_range,6.075000000000003,23.25952396145748,25.8,"Dry, WS 1 x 15 mm"
IAEA-461,V,164.32666666666665,mean_med_error,61.075,37.16682218345572,6.86,"Dry, WS 1 x 15 mm"
IAEA-461,V,164.32666666666665,conc_range,33.97,20.67223822467443,6.86,"Dry, WS 1 x 15 mm"
IAEA-461,Zn,51.06333333333333,mean_med_error,7.665,15.010770938050788,156,"Dry, WS 1 x 15 mm"
IAEA-461,Zn,51.06333333333333,conc_range,7.925000000000004,15.51994255499707,156,"Dry, WS 1 x 15 mm"
IAEA-470,Ca,1237.8916666666667,mean_med_error,74.135,5.988811621910911,2430,"Dry, WS 1 x 15 mm"
IAEA-470,Ca,1237.8916666666667,conc_range,34.38000000000011,2.7773028065191574,2430,"Dry, WS 1 x 15 mm"
IAEA-470,Cr,108.23833333333333,mean_med_error,40.275,37.2095529926243,0.97,"Dry, WS 1 x 15 mm"
IAEA-470,Cr,108.23833333333333,conc_range,2.094999999999999,1.93554347658716,0.97,"Dry, WS 1 x 15 mm"
IAEA-470,Cu,171.84333333333333,mean_med_error,38.06333333333333,22.1500203673889,146,"Dry, WS 1 x 15 mm"
IAEA-470,Cu,171.84333333333333,conc_range,10.855000000000018,6.316800186216137,146,"Dry, WS 1 x 15 mm"
IAEA-470,Fe,113.04833333333333,mean_med_error,48.36,42.778162732754424,131,"Dry, WS 1 x 15 mm"
IAEA-470,Fe,113.04833333333333,conc_range,8.580000000000013,7.589674033230636,131,"Dry, WS 1 x 15 mm"
IAEA-470,Mg,334.84,mean_med_error,1969.315,588.1361247162824,3080,"Dry, WS 1 x 15 mm"
IAEA-470,Mg,334.84,conc_range,121.34499999999991,36.23969657149681,3080,"Dry, WS 1 x 15 mm"
IAEA-470,Mn,53.70166666666667,mean_med_error,25.18,46.888675087675736,67,"Dry, WS 1 x 15 mm"
IAEA-470,Mn,53.70166666666667,conc_range,9.284999999999997,17.289966171130622,67,"Dry, WS 1 x 15 mm"
IAEA-470,Pb,16.701666666666668,mean_med_error,7.25,43.40884143299071,0.361,"Dry, WS 1 x 15 mm"
IAEA-470,Pb,16.701666666666668,conc_range,0.6900000000000013,4.131324219139814,0.361,"Dry, WS 1 x 15 mm"
IAEA-470,Sr,2.75,mean_med_error,1.4166666666666665,51.515151515151516,20.6,"Dry, WS 1 x 15 mm"
IAEA-470,Sr,2.75,conc_range,0.3550000000000004,12.909090909090926,20.6,"Dry, WS 1 x 15 mm"
IAEA-470,V,156.05833333333334,mean_med_error,57.14333333333333,36.6166497570353,0.9,"Dry, WS 1 x 15 mm"
IAEA-470,V,156.05833333333334,conc_range,11.124999999999972,7.128744593367846,0.9,"Dry, WS 1 x 15 mm"
IAEA-470,Zn,292.47833333333335,mean_med_error,39.31333333333333,13.441451503530175,727,"Dry, WS 1 x 15 mm"
IAEA-470,Zn,292.47833333333335,conc_range,10.535000000000025,3.6019762147623555,727,"Dry, WS 1 x 15 mm"
Lujaurite,Al,38185.13166666667,mean_med_error,6027.758333333333,15.785616207774414,72172,"Dry, WS 1 x 15 mm"
Lujaurite,Al,38185.13166666667,conc_range,853.570000000007,2.2353464889192,72172,"Dry, WS 1 x 15 mm"
Lujaurite,Ba,14.35,mean_med_error,44.47,309.89547038327527,450,"Dry, WS 1 x 15 mm"
Lujaurite,Ba,14.35,conc_range,10.920000000000002,76.09756097560977,450,"Dry, WS 1 x 15 mm"
Lujaurite,Ca,8963.516666666666,mean_med_error,198.06833333333333,2.2097167964210476,23013,"Dry, WS 1 x 15 mm"
Lujaurite,Ca,8963.516666666666,conc_range,37.3700000000008,0.41691226099876133,23013,"Dry, WS 1 x 15 mm"
Lujaurite,Fe,23381.546666666665,mean_med_error,2253.258333333333,9.6369088215436,69293,"Dry, WS 1 x 15 mm"
Lujaurite,Fe,23381.546666666665,conc_range,229.56500000000233,0.9818212767219379,69293,"Dry, WS 1 x 15 mm"
Lujaurite,K,19853.958333333332,mean_med_error,2897.721666666667,14.595183580100526,45675,"Dry, WS 1 x 15 mm"
Lujaurite,K,19853.958333333332,conc_range,465.11999999999534,2.3427066391042697,45675,"Dry, WS 1 x 15 mm"
Lujaurite,Mg,190.89999999999998,mean_med_error,2009.6133333333335,1052.7047319713638,1689,"Dry, WS 1 x 15 mm"
Lujaurite,Mg,190.89999999999998,conc_range,50.79999999999998,26.61079099004714,1689,"Dry, WS 1 x 15 mm"
Lujaurite,Mn,2634.3849999999998,mean_med_error,593.5283333333333,22.53005287129001,6000,"Dry, WS 1 x 15 mm"
Lujaurite,Mn,2634.3849999999998,conc_range,26.519999999999982,1.0066865701102907,6000,"Dry, WS 1 x 15 mm"
Lujaurite,Pb,46.858333333333334,mean_med_error,19.478333333333335,41.56855770940779,43,"Dry, WS 1 x 15 mm"
Lujaurite,Pb,46.858333333333334,conc_range,3.1400000000000006,6.701049261959809,43,"Dry, WS 1 x 15 mm"
Lujaurite,Si,99276.06,mean_med_error,3337.405,3.361741994998593,244969,"Dry, WS 1 x 15 mm"
Lujaurite,Si,99276.06,conc_range,3018.8399999999965,3.040853958144589,244969,"Dry, WS 1 x 15 mm"
Lujaurite,Sr,1535.155,mean_med_error,75.86,4.941520563070179,4600,"Dry, WS 1 x 15 mm"
Lujaurite,Sr,1535.155,conc_range,13.259999999999764,0.8637564285039468,4600,"Dry, WS 1 x 15 mm"
Lujaurite,Ti,1209.9083333333333,mean_med_error,141.78833333333333,11.718931875004305,2900,"Dry, WS 1 x 15 mm"
Lujaurite,Ti,1209.9083333333333,conc_range,26.585000000000036,2.1972738981603324,2900,"Dry, WS 1 x 15 mm"
Lujaurite,U,75.45833333333333,mean_med_error,16.261666666666667,21.550524572059636,14,"Dry, WS 1 x 15 mm"
Lujaurite,U,75.45833333333333,conc_range,5.385000000000005,7.136388735505253,14,"Dry, WS 1 x 15 mm"
Lujaurite,V,396.985,mean_med_error,105.64333333333335,26.611416888127597,81,"Dry, WS 1 x 15 mm"
Lujaurite,V,396.985,conc_range,11.080000000000041,2.791037444739736,81,"Dry, WS 1 x 15 mm"
Lujaurite,Zn,99.60166666666666,mean_med_error,16.465,16.530847877378225,395,"Dry, WS 1 x 15 mm"
Lujaurite,Zn,99.60166666666666,conc_range,8.975000000000009,9.010893392011523,395,"Dry, WS 1 x 15 mm"
Lujaurite,Zr,3419.1233333333334,mean_med_error,39.59833333333333,1.1581428767803053,11000,"Dry, WS 1 x 15 mm"
Lujaurite,Zr,3419.1233333333334,conc_range,45.13000000000011,1.3199289876449842,11000,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,Al,7022.296666666667,mean_med_error,1276.5266666666666,18.178193364089335,10161,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,Al,7022.296666666667,conc_range,34.3100000000004,0.4885865925155597,10161,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,Ca,94181.31999999999,mean_med_error,809.4933333333333,0.8595051899180575,200116,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,Ca,94181.31999999999,conc_range,893.1900000000169,0.9483727771069856,200116,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,Fe,1590.6883333333333,mean_med_error,158.6966666666667,9.976603420112678,4406,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,Fe,1590.6883333333333,conc_range,36.77500000000009,2.311892231141032,4406,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,K,1427.7066666666667,mean_med_error,284.61333333333334,19.935000653729055,3155,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,K,1427.7066666666667,conc_range,44.24000000000001,3.098675731709595,3155,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,Mg,10804.16,mean_med_error,2905.465,26.892095267008266,29677,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,Mg,10804.16,conc_range,1001.2750000000015,9.267495112993528,29677,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,Si,18905.291666666664,mean_med_error,746.855,3.950507684136056,33707,"Dry, WS 1 x 15 mm"
NCS DC60113 Gypsum,Si,18905.291666666664,conc_range,672.2049999999981,3.555644693835711,33707,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Al,3974.1716666666666,mean_med_error,855.4733333333334,21.52582739463947,6033,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Al,3974.1716666666666,conc_range,346.0749999999998,8.708103952899195,6033,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Ca,91492.39833333333,mean_med_error,787.1333333333333,0.860326483590012,216411,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Ca,91492.39833333333,conc_range,1669.7949999999837,1.8250641915806343,216411,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Fe,482.6616666666667,mean_med_error,73.36833333333334,15.200779013594753,2658,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Fe,482.6616666666667,conc_range,88.01999999999998,18.23637675804652,2658,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,K,427.37333333333333,mean_med_error,183.68,42.97881633544442,1909,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,K,427.37333333333333,conc_range,7.380000000000052,1.7268274420491183,1909,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Mg,2779.5483333333336,mean_med_error,2659.596666666667,95.68449070562423,19242,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Mg,2779.5483333333336,conc_range,641.9200000000001,23.094399629676044,19242,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,S,74011.63,mean_med_error,2006.51,2.7110739217606743,150560,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,S,74011.63,conc_range,1338.0050000000047,1.8078307422765918,150560,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Si,10383.263333333334,mean_med_error,467.55333333333334,4.502951705292395,19448,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Si,10383.263333333334,conc_range,321.6650000000009,3.097918156109568,19448,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Ti,11.855,mean_med_error,44.81333333333334,378.01209053845076,348,"Dry, WS 1 x 15 mm"
NCS DC60114 Gypsum,Ti,11.855,conc_range,13.355,112.65288907633911,348,"Dry, WS 1 x 15 mm"
NCS DC60116,Al,4413.2,mean_med_error,842.3133333333333,19.086226169974925,4445,"Dry, WS 1 x 15 mm"
NCS DC60116,Al,4413.2,conc_range,122.68000000000029,2.7798422913079013,4445,"Dry, WS 1 x 15 mm"
NCS DC60116,Ca,318.75,mean_med_error,106.14333333333333,33.29986928104575,550,"Dry, WS 1 x 15 mm"
NCS DC60116,Ca,318.75,conc_range,43.629999999999995,13.687843137254902,550,"Dry, WS 1 x 15 mm"
NCS DC60116,Fe,398.68666666666667,mean_med_error,94.33666666666667,23.661856428607262,650,"Dry, WS 1 x 15 mm"
NCS DC60116,Fe,398.68666666666667,conc_range,27.71999999999997,6.952828453422062,650,"Dry, WS 1 x 15 mm"
NCS DC60116,K,14.906666666666666,mean_med_error,58.586666666666666,393.0232558139535,506,"Dry, WS 1 x 15 mm"
NCS DC60116,K,14.906666666666666,conc_range,3.799999999999999,25.491949910554556,506,"Dry, WS 1 x 15 mm"
