standard_ID,element,measured_conc,standard_conc,configuration,measured_ca,standard_ca,measured_ratio,standard_ratio,measured_ratio_log,standard_ratio_log,ratio_id_log
NCS DC73301 Rock,Cr,26.53666666666667,5,"Wet, WS 10 x 15 mm",3896.57,11078,0.00681026304330903,4.5134500812421015e-4,-4.989324533530114,-7.7032785261589485,log(Cr/Ca)
NCS DC73301 Rock,Cu,5.016666666666667,3.2,"Wet, WS 10 x 15 mm",3896.57,11078,0.0012874570883281108,2.8886080519949453e-4,-6.655086255435716,-8.149565628787368,log(Cu/Ca)
NCS DC73301 Rock,Fe,3506.555,7204,"Wet, WS 10 x 15 mm",3896.57,11078,0.8999081243247266,0.650297887705362,-0.10546260495239816,-0.4303247322972025,log(Fe/Ca)
NCS DC73301 Rock,K,14372.803333333331,41591,"Wet, WS 10 x 15 mm",3896.57,11078,3.6885782453114744,3.754378046578805,1.305241084431976,1.3229226380962542,log(K/Ca)
NCS DC73301 Rock,Mg,174.4,2533,"Wet, WS 10 x 15 mm",3896.57,11078,0.044757312200217114,0.22865138111572486,-3.106500446487612,-1.475556788591374,log(Mg/Ca)
NCS DC73301 Rock,Mn,144.05833333333334,463,"Wet, WS 10 x 15 mm",3896.57,11078,0.03697054931217284,0.04179454775230186,-3.2976336478217503,-3.174989384506815,log(Mn/Ca)
NCS DC73301 Rock,Pb,12.208333333333334,31,"Wet, WS 10 x 15 mm",3896.57,11078,0.0031330973993366814,0.002798339050370103,-5.7657331792933695,-5.878729234107903,log(Pb/Ca)
NCS DC73301 Rock,Si,102759.96,340480,"Wet, WS 10 x 15 mm",3896.57,11078,26.371901441524212,30.734789673226214,3.272299104004733,3.4253952271023125,log(Si/Ca)
NCS DC73301 Rock,Sr,21.206666666666667,106,"Wet, WS 10 x 15 mm",3896.57,11078,0.0054423933527863394,0.009568514172233256,-5.213536360309603,-4.649277344480982,log(Sr/Ca)
NCS DC73301 Rock,Ti,496.35166666666663,2,"Wet, WS 10 x 15 mm",3896.57,11078,0.12738168868175515,1.8053800324968405e-4,-2.0605672770867915,-8.619569258033104,log(Ti/Ca)
NCS DC73301 Rock,U,62.23,18.8,"Wet, WS 10 x 15 mm",3896.57,11078,0.015970456067772424,0.0016970572305470301,-4.137014759381365,-6.378859568757146,log(U/Ca)
NCS DC73301 Rock,V,10.113333333333332,24,"Wet, WS 10 x 15 mm",3896.57,11078,0.002595445053812284,0.002166456038996209,-5.953997272710215,-6.134662608245104,log(V/Ca)
NCS DC73301 Rock,Zn,6.773333333333333,28,"Wet, WS 10 x 15 mm",3896.57,11078,0.0017382809325466584,0.002527532045495577,-6.35485862392032,-5.980511928417846,log(Zn/Ca)
NCS DC73301 Rock,Zr,45.64666666666667,167,"Wet, WS 10 x 15 mm",3896.57,11078,0.011714576323963555,0.01507492327134862,-4.446921372937684,-4.194722626176294,log(Zr/Ca)
